city,year,population
46223 Sedaví,1930,2550
46223 Sedaví,1940,2767
46223 Sedaví,1950,2987
46223 Sedaví,1960,3544
46223 Sedaví,1970,5450
46223 Sedaví,1981,8213
46223 Sedaví,1991,8069
46223 Sedaví,1996,8198
46223 Sedaví,1997,
46223 Sedaví,1998,8276
46223 Sedaví,1999,8287
46223 Sedaví,2000,8353
46223 Sedaví,2001,8452
46223 Sedaví,2002,8534
46223 Sedaví,2003,8641
46223 Sedaví,2004,8778
46223 Sedaví,2005,8991
46223 Sedaví,2006,9344
46223 Sedaví,2007,9575
46223 Sedaví,2008,9750
46223 Sedaví,2009,9913
46223 Sedaví,2010,9971
46223 Sedaví,2011,10092
46223 Sedaví,2012,10186
46223 Sedaví,2013,10201
46223 Sedaví,2014,10183
46223 Sedaví,2015,10180
46223 Sedaví,2016,10172
46223 Sedaví,2017,10179
46223 Sedaví,2018,10245
46223 Sedaví,2019,10333
46223 Sedaví,2020,10391
46223 Sedaví,2021,10344
46223 Sedaví,2022,10349
46224 Segart,1900,196
46224 Segart,1910,207
46224 Segart,1920,191
46224 Segart,1930,219
46224 Segart,1940,171
46224 Segart,1950,184
46224 Segart,1960,164
46224 Segart,1970,149
46224 Segart,1981,132
46224 Segart,1991,136
46224 Segart,1996,181
46224 Segart,1997,
46224 Segart,1998,168
46224 Segart,1999,210
46224 Segart,2000,212
46224 Segart,2001,190
46224 Segart,2002,183
46224 Segart,2003,175
46224 Segart,2004,158
46224 Segart,2005,156
46224 Segart,2006,140
46224 Segart,2007,139
46224 Segart,2008,140
46224 Segart,2009,134
46224 Segart,2010,134
46224 Segart,2011,173
46224 Segart,2012,188
46224 Segart,2013,180
46224 Segart,2014,184
46224 Segart,2015,170
46224 Segart,2016,159
46224 Segart,2017,158
46224 Segart,2018,158
46224 Segart,2019,163
46224 Segart,2020,164
46224 Segart,2021,177
46224 Segart,2022,174
46225 Sellent,1900,391
46225 Sellent,1910,447
46225 Sellent,1920,432
46225 Sellent,1930,552
46225 Sellent,1940,553
46225 Sellent,1950,583
46225 Sellent,1960,603
46225 Sellent,1970,516
46225 Sellent,1981,513
46225 Sellent,1991,484
46225 Sellent,1996,496
46225 Sellent,1997,
46225 Sellent,1998,479
46225 Sellent,1999,480
46225 Sellent,2000,471
46225 Sellent,2001,472
46225 Sellent,2002,455
46225 Sellent,2003,469
46225 Sellent,2004,468
46225 Sellent,2005,484
46225 Sellent,2006,442
46225 Sellent,2007,454
46225 Sellent,2008,437
46225 Sellent,2009,437
46225 Sellent,2010,425
46225 Sellent,2011,427
46225 Sellent,2012,415
46225 Sellent,2013,371
46225 Sellent,2014,397
46225 Sellent,2015,401
46225 Sellent,2016,382
46225 Sellent,2017,376
46225 Sellent,2018,379
46225 Sellent,2019,389
46225 Sellent,2020,384
46225 Sellent,2021,377
46225 Sellent,2022,380
46226 Sempere,1900,200
46226 Sempere,1910,208
46226 Sempere,1920,192
46226 Sempere,1930,166
46226 Sempere,1940,148
46226 Sempere,1950,146
46226 Sempere,1960,119
46226 Sempere,1970,85
46226 Sempere,1981,55
46226 Sempere,1991,47
46226 Sempere,1996,38
46226 Sempere,1997,
46226 Sempere,1998,31
46226 Sempere,1999,34
46226 Sempere,2000,39
46226 Sempere,2001,37
46226 Sempere,2002,38
46226 Sempere,2003,35
46226 Sempere,2004,34
46226 Sempere,2005,38
46226 Sempere,2006,35
46226 Sempere,2007,38
46226 Sempere,2008,38
46226 Sempere,2009,37
46226 Sempere,2010,36
46226 Sempere,2011,48
46226 Sempere,2012,46
46226 Sempere,2013,43
46226 Sempere,2014,44
46226 Sempere,2015,52
46226 Sempere,2016,48
46226 Sempere,2017,41
46226 Sempere,2018,35
46226 Sempere,2019,34
46226 Sempere,2020,30
46226 Sempere,2021,26
46226 Sempere,2022,26
46227 Senyera,1900,531
46227 Senyera,1910,584
46227 Senyera,1920,604
46227 Senyera,1930,556
46227 Senyera,1940,574
46227 Senyera,1950,698
46227 Senyera,1960,672
46227 Senyera,1970,740
46227 Senyera,1981,788
46227 Senyera,1991,820
46227 Senyera,1996,885
46227 Senyera,1997,
46227 Senyera,1998,920
46227 Senyera,1999,921
46227 Senyera,2000,937
46227 Senyera,2001,932
46227 Senyera,2002,952
46227 Senyera,2003,1008
46227 Senyera,2004,1038
46227 Senyera,2005,1045
46227 Senyera,2006,1080
46227 Senyera,2007,1141
46227 Senyera,2008,1197
46227 Senyera,2009,1200
46227 Senyera,2010,1192
46227 Senyera,2011,1188
46227 Senyera,2012,1193
46227 Senyera,2013,1169
46227 Senyera,2014,1174
46227 Senyera,2015,1175
46227 Senyera,2016,1172
46227 Senyera,2017,1149
46227 Senyera,2018,1143
46227 Senyera,2019,1136
46227 Senyera,2020,1134
46227 Senyera,2021,1132
46227 Senyera,2022,1108
46228 Serra,1900,1371
46228 Serra,1910,1496
46228 Serra,1920,1624
46228 Serra,1930,1468
46228 Serra,1940,1786
46228 Serra,1950,1913
46228 Serra,1960,1823
46228 Serra,1970,1671
46228 Serra,1981,1514
46228 Serra,1991,1420
46228 Serra,1996,1794
46228 Serra,1997,
46228 Serra,1998,1712
46228 Serra,1999,1835
46228 Serra,2000,1915
46228 Serra,2001,1972
46228 Serra,2002,2012
46228 Serra,2003,2101
46228 Serra,2004,2335
46228 Serra,2005,2478
46228 Serra,2006,2655
46228 Serra,2007,2838
46228 Serra,2008,2990
46228 Serra,2009,3074
46228 Serra,2010,3204
46228 Serra,2011,3349
46228 Serra,2012,3356
46228 Serra,2013,3313
46228 Serra,2014,3233
46228 Serra,2015,3142
46228 Serra,2016,3070
46228 Serra,2017,3068
46228 Serra,2018,3091
46228 Serra,2019,3124
46228 Serra,2020,3187
46228 Serra,2021,3326
46228 Serra,2022,3405
46229 Siete Aguas,1900,1853
46229 Siete Aguas,1910,1769
46229 Siete Aguas,1920,1572
46229 Siete Aguas,1930,1506
46229 Siete Aguas,1940,1424
46229 Siete Aguas,1950,1367
46229 Siete Aguas,1960,1242
46229 Siete Aguas,1970,1385
46229 Siete Aguas,1981,1375
46229 Siete Aguas,1991,993
46229 Siete Aguas,1996,1074
46229 Siete Aguas,1997,
46229 Siete Aguas,1998,1062
46229 Siete Aguas,1999,1283
46229 Siete Aguas,2000,1282
46229 Siete Aguas,2001,1192
46229 Siete Aguas,2002,1206
46229 Siete Aguas,2003,1218
46229 Siete Aguas,2004,1232
46229 Siete Aguas,2005,1239
46229 Siete Aguas,2006,1256
46229 Siete Aguas,2007,1349
46229 Siete Aguas,2008,1424
46229 Siete Aguas,2009,1427
46229 Siete Aguas,2010,1423
46229 Siete Aguas,2011,1486
46229 Siete Aguas,2012,1476
46229 Siete Aguas,2013,1421
46229 Siete Aguas,2014,1322
46229 Siete Aguas,2015,1282
46229 Siete Aguas,2016,1223
46229 Siete Aguas,2017,1196
46229 Siete Aguas,2018,1171
46229 Siete Aguas,2019,1154
46229 Siete Aguas,2020,1159
46229 Siete Aguas,2021,1183
46229 Siete Aguas,2022,1180
46230 Silla,1900,4421
46230 Silla,1910,4973
46230 Silla,1920,6243
46230 Silla,1930,6732
46230 Silla,1940,6639
46230 Silla,1950,7117
46230 Silla,1960,7768
46230 Silla,1970,10090
46230 Silla,1981,16145
46230 Silla,1991,16525
46230 Silla,1996,16165
46230 Silla,1997,
46230 Silla,1998,15880
46230 Silla,1999,15710
46230 Silla,2000,15614
46230 Silla,2001,15635
46230 Silla,2002,15620
46230 Silla,2003,16022
46230 Silla,2004,16358
46230 Silla,2005,17546
46230 Silla,2006,18756
46230 Silla,2007,18597
46230 Silla,2008,18985
46230 Silla,2009,18979
46230 Silla,2010,19143
46230 Silla,2011,19213
46230 Silla,2012,19058
46230 Silla,2013,18834
46230 Silla,2014,18644
46230 Silla,2015,18570
46230 Silla,2016,18462
46230 Silla,2017,18440
46230 Silla,2018,18467
46230 Silla,2019,18771
46230 Silla,2020,19078
46230 Silla,2021,19211
46230 Silla,2022,19298
46231 Simat de la Valldigna,1900,2771
46231 Simat de la Valldigna,1910,2841
46231 Simat de la Valldigna,1920,2705
46231 Simat de la Valldigna,1930,3118
46231 Simat de la Valldigna,1940,3542
46231 Simat de la Valldigna,1950,3337
46231 Simat de la Valldigna,1960,3186
46231 Simat de la Valldigna,1970,3418
46231 Simat de la Valldigna,1981,3169
46231 Simat de la Valldigna,1991,3085
46231 Simat de la Valldigna,1996,3114
46231 Simat de la Valldigna,1997,
46231 Simat de la Valldigna,1998,3120
46231 Simat de la Valldigna,1999,3118
46231 Simat de la Valldigna,2000,3112
46231 Simat de la Valldigna,2001,3079
46231 Simat de la Valldigna,2002,3121
46231 Simat de la Valldigna,2003,3204
46231 Simat de la Valldigna,2004,3291
46231 Simat de la Valldigna,2005,3228
46231 Simat de la Valldigna,2006,3090
46231 Simat de la Valldigna,2007,3419
46231 Simat de la Valldigna,2008,3589
46231 Simat de la Valldigna,2009,3700
46231 Simat de la Valldigna,2010,3722
46231 Simat de la Valldigna,2011,3666
46231 Simat de la Valldigna,2012,3705
46231 Simat de la Valldigna,2013,3672
46231 Simat de la Valldigna,2014,3513
46231 Simat de la Valldigna,2015,3362
46231 Simat de la Valldigna,2016,3341
46231 Simat de la Valldigna,2017,3297
46231 Simat de la Valldigna,2018,3325
46231 Simat de la Valldigna,2019,3329
46231 Simat de la Valldigna,2020,3297
46231 Simat de la Valldigna,2021,3286
46231 Simat de la Valldigna,2022,3271
46232 Sinarcas,1900,1154
46232 Sinarcas,1910,1286
46232 Sinarcas,1920,1349
46232 Sinarcas,1930,1432
46232 Sinarcas,1940,1579
46232 Sinarcas,1950,1642
46232 Sinarcas,1960,1639
46232 Sinarcas,1970,1507
46232 Sinarcas,1981,1355
46232 Sinarcas,1991,1231
46232 Sinarcas,1996,1253
46232 Sinarcas,1997,
46232 Sinarcas,1998,1270
46232 Sinarcas,1999,1244
46232 Sinarcas,2000,1245
46232 Sinarcas,2001,1222
46232 Sinarcas,2002,1206
46232 Sinarcas,2003,1220
46232 Sinarcas,2004,1238
46232 Sinarcas,2005,1234
46232 Sinarcas,2006,1213
46232 Sinarcas,2007,1201
46232 Sinarcas,2008,1193
46232 Sinarcas,2009,1217
46232 Sinarcas,2010,1216
46232 Sinarcas,2011,1203
46232 Sinarcas,2012,1174
46232 Sinarcas,2013,1141
46232 Sinarcas,2014,1150
46232 Sinarcas,2015,1168
46232 Sinarcas,2016,1148
46232 Sinarcas,2017,1147
46232 Sinarcas,2018,1124
46232 Sinarcas,2019,1125
46232 Sinarcas,2020,1105
46232 Sinarcas,2021,1109
46232 Sinarcas,2022,1135
46233 Sollana,1900,1819
46233 Sollana,1910,3171
46233 Sollana,1920,3493
46233 Sollana,1930,3457
46233 Sollana,1940,3726
46233 Sollana,1950,4024
46233 Sollana,1960,4060
46233 Sollana,1970,4017
46233 Sollana,1981,4324
46233 Sollana,1991,4088
46233 Sollana,1996,4425
46233 Sollana,1997,
46233 Sollana,1998,4451
46233 Sollana,1999,4469
46233 Sollana,2000,4463
46233 Sollana,2001,4487
46233 Sollana,2002,4478
46233 Sollana,2003,4490
46233 Sollana,2004,4515
46233 Sollana,2005,4519
46233 Sollana,2006,4567
46233 Sollana,2007,4708
46233 Sollana,2008,4889
46233 Sollana,2009,4913
46233 Sollana,2010,4899
46233 Sollana,2011,5041
46233 Sollana,2012,5017
46233 Sollana,2013,4978
46233 Sollana,2014,4932
46233 Sollana,2015,4941
46233 Sollana,2016,4919
46233 Sollana,2017,4886
46233 Sollana,2018,4884
46233 Sollana,2019,4861
46233 Sollana,2020,4881
46233 Sollana,2021,4911
46233 Sollana,2022,4915
46234 Sot de Chera,1900,699
46234 Sot de Chera,1910,825
46234 Sot de Chera,1920,776
46234 Sot de Chera,1930,715
46234 Sot de Chera,1940,720
46234 Sot de Chera,1950,740
46234 Sot de Chera,1960,529
46234 Sot de Chera,1970,445
46234 Sot de Chera,1981,297
46234 Sot de Chera,1991,281
46234 Sot de Chera,1996,283
46234 Sot de Chera,1997,
46234 Sot de Chera,1998,275
46234 Sot de Chera,1999,325
46234 Sot de Chera,2000,340
46234 Sot de Chera,2001,339
46234 Sot de Chera,2002,349
46234 Sot de Chera,2003,375
46234 Sot de Chera,2004,381
46234 Sot de Chera,2005,392
46234 Sot de Chera,2006,387
46234 Sot de Chera,2007,428
46234 Sot de Chera,2008,441
46234 Sot de Chera,2009,405
46234 Sot de Chera,2010,403
46234 Sot de Chera,2011,458
46234 Sot de Chera,2012,405
46234 Sot de Chera,2013,384
46234 Sot de Chera,2014,374
46234 Sot de Chera,2015,424
46234 Sot de Chera,2016,396
46234 Sot de Chera,2017,370
46234 Sot de Chera,2018,352
46234 Sot de Chera,2019,369
46234 Sot de Chera,2020,362
46234 Sot de Chera,2021,387
46234 Sot de Chera,2022,384
46235 Sueca,1900,14435
46235 Sueca,1910,17178
46235 Sueca,1920,17915
46235 Sueca,1930,17571
46235 Sueca,1940,19890
46235 Sueca,1950,20290
46235 Sueca,1960,20612
46235 Sueca,1970,21500
46235 Sueca,1981,24195
46235 Sueca,1991,22932
46235 Sueca,1996,24869
46235 Sueca,1997,
46235 Sueca,1998,24893
46235 Sueca,1999,25173
46235 Sueca,2000,25406
46235 Sueca,2001,25783
46235 Sueca,2002,26126
46235 Sueca,2003,26361
46235 Sueca,2004,26685
46235 Sueca,2005,27253
46235 Sueca,2006,27593
46235 Sueca,2007,28112
46235 Sueca,2008,28713
46235 Sueca,2009,28908
46235 Sueca,2010,28926
46235 Sueca,2011,28986
46235 Sueca,2012,29091
46235 Sueca,2013,28961
46235 Sueca,2014,28311
46235 Sueca,2015,28252
46235 Sueca,2016,28090
46235 Sueca,2017,27598
46235 Sueca,2018,27460
46235 Sueca,2019,27479
46235 Sueca,2020,27566
46235 Sueca,2021,27617
46235 Sueca,2022,27738
46236 Sumacàrcer,1900,988
46236 Sumacàrcer,1910,1562
46236 Sumacàrcer,1920,1463
46236 Sumacàrcer,1930,1455
46236 Sumacàrcer,1940,1557
46236 Sumacàrcer,1950,1567
46236 Sumacàrcer,1960,1650
46236 Sumacàrcer,1970,1586
46236 Sumacàrcer,1981,1397
46236 Sumacàrcer,1991,1354
46236 Sumacàrcer,1996,1382
46236 Sumacàrcer,1997,
46236 Sumacàrcer,1998,1375
46236 Sumacàrcer,1999,1370
46236 Sumacàrcer,2000,1364
46236 Sumacàrcer,2001,1377
46236 Sumacàrcer,2002,1347
46236 Sumacàrcer,2003,1320
46236 Sumacàrcer,2004,1308
46236 Sumacàrcer,2005,1300
46236 Sumacàrcer,2006,1294
46236 Sumacàrcer,2007,1296
46236 Sumacàrcer,2008,1295
46236 Sumacàrcer,2009,1286
46236 Sumacàrcer,2010,1263
46236 Sumacàrcer,2011,1255
46236 Sumacàrcer,2012,1259
46236 Sumacàrcer,2013,1252
46236 Sumacàrcer,2014,1223
46236 Sumacàrcer,2015,1168
46236 Sumacàrcer,2016,1140
46236 Sumacàrcer,2017,1141
46236 Sumacàrcer,2018,1109
46236 Sumacàrcer,2019,1096
46236 Sumacàrcer,2020,1097
46236 Sumacàrcer,2021,1072
46236 Sumacàrcer,2022,1054
46237 Tavernes Blanques,1900,607
46237 Tavernes Blanques,1910,784
46237 Tavernes Blanques,1920,960
46237 Tavernes Blanques,1930,1663
46237 Tavernes Blanques,1940,2115
46237 Tavernes Blanques,1950,2182
46237 Tavernes Blanques,1960,3270
46237 Tavernes Blanques,1970,4264
46237 Tavernes Blanques,1981,7191
46237 Tavernes Blanques,1991,8012
46237 Tavernes Blanques,1996,8299
46237 Tavernes Blanques,1997,
46237 Tavernes Blanques,1998,8409
46237 Tavernes Blanques,1999,8406
46237 Tavernes Blanques,2000,8453
46237 Tavernes Blanques,2001,8514
46237 Tavernes Blanques,2002,8664
46237 Tavernes Blanques,2003,8935
46237 Tavernes Blanques,2004,9033
46237 Tavernes Blanques,2005,9186
46237 Tavernes Blanques,2006,9207
46237 Tavernes Blanques,2007,9270
46237 Tavernes Blanques,2008,9353
46237 Tavernes Blanques,2009,9351
46237 Tavernes Blanques,2010,9426
46237 Tavernes Blanques,2011,9305
46237 Tavernes Blanques,2012,9335
46237 Tavernes Blanques,2013,9296
46237 Tavernes Blanques,2014,9288
46237 Tavernes Blanques,2015,9244
46237 Tavernes Blanques,2016,9181
46237 Tavernes Blanques,2017,9095
46237 Tavernes Blanques,2018,9117
46237 Tavernes Blanques,2019,9120
46237 Tavernes Blanques,2020,9224
46237 Tavernes Blanques,2021,9205
46237 Tavernes Blanques,2022,9222
46238 Tavernes de la Valldigna,1900,7990
46238 Tavernes de la Valldigna,1910,9061
46238 Tavernes de la Valldigna,1920,9563
46238 Tavernes de la Valldigna,1930,10249
46238 Tavernes de la Valldigna,1940,11411
46238 Tavernes de la Valldigna,1950,12168
46238 Tavernes de la Valldigna,1960,12890
46238 Tavernes de la Valldigna,1970,13962
46238 Tavernes de la Valldigna,1981,15597
46238 Tavernes de la Valldigna,1991,16062
46238 Tavernes de la Valldigna,1996,16412
46238 Tavernes de la Valldigna,1997,
46238 Tavernes de la Valldigna,1998,16247
46238 Tavernes de la Valldigna,1999,16300
46238 Tavernes de la Valldigna,2000,16516
46238 Tavernes de la Valldigna,2001,16510
46238 Tavernes de la Valldigna,2002,16803
46238 Tavernes de la Valldigna,2003,17106
46238 Tavernes de la Valldigna,2004,17311
46238 Tavernes de la Valldigna,2005,17675
46238 Tavernes de la Valldigna,2006,17988
46238 Tavernes de la Valldigna,2007,18004
46238 Tavernes de la Valldigna,2008,18364
46238 Tavernes de la Valldigna,2009,18195
46238 Tavernes de la Valldigna,2010,18130
46238 Tavernes de la Valldigna,2011,18185
46238 Tavernes de la Valldigna,2012,18138
46238 Tavernes de la Valldigna,2013,17916
46238 Tavernes de la Valldigna,2014,17822
46238 Tavernes de la Valldigna,2015,17734
46238 Tavernes de la Valldigna,2016,17485
46238 Tavernes de la Valldigna,2017,17336
46238 Tavernes de la Valldigna,2018,17158
46238 Tavernes de la Valldigna,2019,17201
46238 Tavernes de la Valldigna,2020,17254
46238 Tavernes de la Valldigna,2021,17162
46238 Tavernes de la Valldigna,2022,17222
46239 Teresa de Cofrentes,1900,1691
46239 Teresa de Cofrentes,1910,2080
46239 Teresa de Cofrentes,1920,1849
46239 Teresa de Cofrentes,1930,1858
46239 Teresa de Cofrentes,1940,1867
46239 Teresa de Cofrentes,1950,1916
46239 Teresa de Cofrentes,1960,1835
46239 Teresa de Cofrentes,1970,1431
46239 Teresa de Cofrentes,1981,1080
46239 Teresa de Cofrentes,1991,729
46239 Teresa de Cofrentes,1996,751
46239 Teresa de Cofrentes,1997,
46239 Teresa de Cofrentes,1998,728
46239 Teresa de Cofrentes,1999,710
46239 Teresa de Cofrentes,2000,695
46239 Teresa de Cofrentes,2001,675
46239 Teresa de Cofrentes,2002,678
46239 Teresa de Cofrentes,2003,677
46239 Teresa de Cofrentes,2004,661
46239 Teresa de Cofrentes,2005,672
46239 Teresa de Cofrentes,2006,697
46239 Teresa de Cofrentes,2007,698
46239 Teresa de Cofrentes,2008,724
46239 Teresa de Cofrentes,2009,727
46239 Teresa de Cofrentes,2010,662
46239 Teresa de Cofrentes,2011,663
46239 Teresa de Cofrentes,2012,654
46239 Teresa de Cofrentes,2013,662
46239 Teresa de Cofrentes,2014,620
46239 Teresa de Cofrentes,2015,675
46239 Teresa de Cofrentes,2016,651
46239 Teresa de Cofrentes,2017,631
46239 Teresa de Cofrentes,2018,650
46239 Teresa de Cofrentes,2019,636
46239 Teresa de Cofrentes,2020,619
46239 Teresa de Cofrentes,2021,618
46239 Teresa de Cofrentes,2022,615
46240 Terrateig,1900,352
46240 Terrateig,1910,366
46240 Terrateig,1920,384
46240 Terrateig,1930,349
46240 Terrateig,1940,364
46240 Terrateig,1950,375
46240 Terrateig,1960,360
46240 Terrateig,1970,345
46240 Terrateig,1981,240
46240 Terrateig,1991,188
46240 Terrateig,1996,195
46240 Terrateig,1997,
46240 Terrateig,1998,206
46240 Terrateig,1999,202
46240 Terrateig,2000,200
46240 Terrateig,2001,210
46240 Terrateig,2002,232
46240 Terrateig,2003,350
46240 Terrateig,2004,393
46240 Terrateig,2005,348
46240 Terrateig,2006,352
46240 Terrateig,2007,343
46240 Terrateig,2008,339
46240 Terrateig,2009,337
46240 Terrateig,2010,335
46240 Terrateig,2011,330
46240 Terrateig,2012,316
46240 Terrateig,2013,310
46240 Terrateig,2014,283
46240 Terrateig,2015,300
46240 Terrateig,2016,296
46240 Terrateig,2017,284
46240 Terrateig,2018,280
46240 Terrateig,2019,278
46240 Terrateig,2020,256
46240 Terrateig,2021,276
46240 Terrateig,2022,287
46241 Titaguas,1900,1106
46241 Titaguas,1910,1199
46241 Titaguas,1920,1170
46241 Titaguas,1930,1026
46241 Titaguas,1940,986
46241 Titaguas,1950,997
46241 Titaguas,1960,915
46241 Titaguas,1970,742
46241 Titaguas,1981,682
46241 Titaguas,1991,607
46241 Titaguas,1996,556
46241 Titaguas,1997,
46241 Titaguas,1998,554
46241 Titaguas,1999,554
46241 Titaguas,2000,555
46241 Titaguas,2001,562
46241 Titaguas,2002,543
46241 Titaguas,2003,553
46241 Titaguas,2004,544
46241 Titaguas,2005,522
46241 Titaguas,2006,535
46241 Titaguas,2007,541
46241 Titaguas,2008,534
46241 Titaguas,2009,525
46241 Titaguas,2010,525
46241 Titaguas,2011,518
46241 Titaguas,2012,508
46241 Titaguas,2013,516
46241 Titaguas,2014,502
46241 Titaguas,2015,473
46241 Titaguas,2016,471
46241 Titaguas,2017,450
46241 Titaguas,2018,459
46241 Titaguas,2019,453
46241 Titaguas,2020,454
46241 Titaguas,2021,470
46241 Titaguas,2022,485
46242 Torrebaja,1900,898
46242 Torrebaja,1910,964
46242 Torrebaja,1920,1016
46242 Torrebaja,1930,896
46242 Torrebaja,1940,970
46242 Torrebaja,1950,872
46242 Torrebaja,1960,775
46242 Torrebaja,1970,671
46242 Torrebaja,1981,403
46242 Torrebaja,1991,455
46242 Torrebaja,1996,457
46242 Torrebaja,1997,
46242 Torrebaja,1998,450
46242 Torrebaja,1999,439
46242 Torrebaja,2000,447
46242 Torrebaja,2001,438
46242 Torrebaja,2002,439
46242 Torrebaja,2003,444
46242 Torrebaja,2004,432
46242 Torrebaja,2005,427
46242 Torrebaja,2006,414
46242 Torrebaja,2007,418
46242 Torrebaja,2008,433
46242 Torrebaja,2009,444
46242 Torrebaja,2010,455
46242 Torrebaja,2011,457
46242 Torrebaja,2012,463
46242 Torrebaja,2013,445
46242 Torrebaja,2014,429
